target_definition,model,mapping,domain,alpha,conformal_method,weighting,metric,n_repeats,mean,sd,min,q25,median,q75,max
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,label_conditional,unweighted,class0_singleton_accuracy,10,0.7960259339771144,0.01932081389624191,0.7611771363893605,0.791650823197163,0.8011894762511177,0.80751674396871,0.8190906926922161
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,label_conditional,unweighted,class1_singleton_accuracy,10,0.8243704209382171,0.012532276843940059,0.8093046194312017,0.8131493506493507,0.8232767160193175,0.8355230401890041,0.8434712084347121
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,survey_weighted,coverage,10,0.8104324225722384,0.003745387184962846,0.8042255343454839,0.8088370935143145,0.8102704421004756,0.8118930622055706,0.8175074502068906
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,survey_weighted,avg_set_size,10,1.001892841571738,0.00992765716088718,0.9916726362726938,0.9999515609523085,1.0,1.0,1.0291570136619705
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,survey_weighted,singleton_rate,10,0.996061438839344,0.009235987839435106,0.9708429863380295,0.9986063670354978,1.0,1.0,1.0
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,survey_weighted,ambiguous_rate,10,0.002915701366197059,0.009220257294047383,0.0,0.0,0.0,0.0,0.02915701366197059
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,survey_weighted,empty_rate,10,0.0010228597944590544,0.0026301671940620447,0.0,0.0,0.0,4.843904769151968e-05,0.008327363727306292
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,survey_weighted,singleton_accuracy,10,0.8107140001795109,0.0021435504620027786,0.8067075928350143,0.8092383185249398,0.8110523022620619,0.8119655972313229,0.8143512339415662
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,survey_weighted,class0_coverage,10,0.8569321562075711,0.02114187421239277,0.8271390405578573,0.8406075426524025,0.856743423181274,0.8765521612808609,0.8851380663025921
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,survey_weighted,class1_coverage,10,0.7361629183090684,0.029643715267181084,0.6881649000964765,0.7138062274758271,0.7365113765678544,0.7513423583358327,0.7827171171887686
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,survey_weighted,class0_avg_set_size,10,1.0013645945070373,0.007421063719818289,0.9934473452149606,0.999921108295658,1.0,1.0,1.0216671146109115
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,survey_weighted,class1_avg_set_size,10,1.0027235811053226,0.013892997524700317,0.9888400245122938,1.0,1.0,1.0,1.0409884198523325
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,survey_weighted,class0_singleton_accuracy,10,0.857341434782889,0.020327131744772884,0.8271390405578573,0.8450447417573094,0.856743423181274,0.8745607652632337,0.8851380663025921
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,survey_weighted,class1_singleton_accuracy,10,0.7360108732607957,0.031233440254369773,0.6881649000964765,0.7105718634237175,0.7365113765678544,0.7569155265505704,0.7827171171887686
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,unweighted,coverage,10,0.8052133333333333,0.004101887551052743,0.8,0.8024333333333333,0.8047,0.8068333333333333,0.8141333333333334
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,unweighted,avg_set_size,10,1.0017666666666667,0.009864676976558916,0.9912666666666666,0.99995,1.0,1.0,1.0287333333333333
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,unweighted,singleton_rate,10,0.99602,0.009120269110172993,0.9712666666666666,0.9982833333333334,1.0,1.0,1.0
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,unweighted,ambiguous_rate,10,0.002873333333333333,0.009086277810217144,0.0,0.0,0.0,0.0,0.028733333333333333
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,unweighted,empty_rate,10,0.0011066666666666666,0.0027722077487932133,0.0,0.0,0.0,5e-05,0.008733333333333333
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,unweighted,singleton_accuracy,10,0.8055560727388251,0.0024378060586473203,0.8017333333333333,0.8043795752359704,0.8053666666666667,0.8072120552828032,0.8088666666666666
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,unweighted,class0_coverage,10,0.8356849849543864,0.023250753200132767,0.804571687224171,0.81584724783129,0.836026949520401,0.8581101614765605,0.8648648648648649
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,unweighted,class1_coverage,10,0.7617963609114178,0.0293670770756885,0.711979334840168,0.7410447947928379,0.7636071486370888,0.7805050563330047,0.8009732360097324
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,unweighted,class0_avg_set_size,10,1.0013513438111032,0.007695459460079931,0.9930760499432463,0.9999147920927063,1.0,1.0,1.022360953461975
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,unweighted,class1_avg_set_size,10,1.0023572267796825,0.01295254923147808,0.9886914378029079,1.0,1.0,1.0,1.0378029079159936
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,unweighted,class0_singleton_accuracy,10,0.8360927382907896,0.02227470516231474,0.804571687224171,0.8198820960965671,0.836026949520401,0.8557451733481887,0.8648648648648649
cpi_constant_2018usd,lightgbm,isotonic,id_test,0.2,marginal,unweighted,class1_singleton_accuracy,10,0.7619249790619963,0.03092597707326885,0.711979334840168,0.7381301887716547,0.7636071486370888,0.7864282647282292,0.8009732360097324
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,survey_weighted,coverage,10,0.952020677954955,0.004134094720596226,0.9466339621631834,0.9483589380105207,0.9516162185363668,0.9556106757081666,0.9573067696346738
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,survey_weighted,avg_set_size,10,1.456847784650397,0.020755859419104693,1.4264891974739446,1.4437764336779202,1.4560270879909598,1.4705941098635762,1.4931745519520114
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,survey_weighted,singleton_rate,10,0.5431522153496032,0.02075585941910475,0.5068254480479885,0.5294058901364239,0.5439729120090402,0.5562235663220799,0.5735108025260554
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,survey_weighted,ambiguous_rate,10,0.45684778465039677,0.020755859419104725,0.4264891974739447,0.4437764336779201,0.4560270879909598,0.4705941098635761,0.4931745519520115
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,survey_weighted,singleton_accuracy,10,0.911795187958997,0.004601063120576522,0.9061179539826628,0.9083231293193306,0.9110810774308868,0.9152416558964379,0.9191745732009603
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,survey_weighted,class0_coverage,10,0.9521311326142919,0.006176463097398808,0.9423573574816446,0.950068703490634,0.9506230909948762,0.9520784875299025,0.964808499366769
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,survey_weighted,class1_coverage,10,0.9518520729703768,0.007749723698132717,0.9400787750539135,0.9466809793528999,0.9494556219858781,0.9577151096289853,0.9648598440229925
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,survey_weighted,class0_avg_set_size,10,1.429695138607223,0.026687896460453647,1.389582729763511,1.4177798218675761,1.4233995397693882,1.4430051775943844,1.4795050451539207
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,survey_weighted,class1_avg_set_size,10,1.4982953025264687,0.02570550348245622,1.462724312897875,1.4829193836605414,1.4895894239641307,1.5102615579442673,1.545642180317103
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,survey_weighted,class0_singleton_accuracy,10,0.9158678245393345,0.011743227329277406,0.8975718780290851,0.9099845400277778,0.9132122543885529,0.9188526742266255,0.9389940464147191
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,survey_weighted,class1_singleton_accuracy,10,0.903776764252291,0.016528908586966973,0.8807644203060268,0.8921115136114942,0.9014295681251474,0.9191953906441832,0.9276891185916916
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,unweighted,coverage,10,0.9525453333333334,0.004200709875341326,0.9474133333333333,0.94891,0.9522066666666666,0.9565666666666667,0.958
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,unweighted,avg_set_size,10,1.4562226666666667,0.020422938495479135,1.4267866666666666,1.44219,1.4552800000000001,1.4721866666666665,1.4896933333333333
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,unweighted,singleton_rate,10,0.5437773333333333,0.020422938495479142,0.5103066666666667,0.5278133333333334,0.5447200000000001,0.55781,0.5732133333333334
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,unweighted,ambiguous_rate,10,0.45622266666666667,0.02042293849547913,0.42678666666666665,0.44219,0.45528,0.47218666666666664,0.4896933333333333
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,unweighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,unweighted,singleton_accuracy,10,0.9128683014198467,0.00475741261851147,0.9073886639676113,0.9086457440948903,0.9122849915902305,0.9162147780230546,0.9203015889080053
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,unweighted,class0_coverage,10,0.9484973927362546,0.0065483337264874404,0.9383862409660598,0.9457563351934863,0.9470199432805781,0.9485865886012258,0.9613941999817034
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,unweighted,class1_coverage,10,0.9582043739608646,0.006946462247429877,0.9475636270622841,0.9538064330477043,0.9562923647525259,0.9636462463230593,0.9695932983757514
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,unweighted,class0_avg_set_size,10,1.4384800109779527,0.026449420796516014,1.3989570945018754,1.4249839904857744,1.4338235294117647,1.4514797365291372,1.4878556399231544
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,unweighted,class1_avg_set_size,10,1.481026985548024,0.025468212431436897,1.447691520654815,1.465756490599821,1.472854584985292,1.4895047320629236,1.5282964573474869
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,unweighted,class0_singleton_accuracy,10,0.9080864386495691,0.012506049830163552,0.8887787961357444,0.9016336533575283,0.9052281362907317,0.9111964495441301,0.9318557991199387
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,label_conditional,unweighted,class1_singleton_accuracy,10,0.919258251967315,0.014201325240363723,0.9009015115569715,0.9090603689419141,0.9170594331035475,0.9324033553394528,0.9401133501259445
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,survey_weighted,coverage,10,0.9486533335550531,0.004018164848306671,0.943134498604228,0.9473177197585971,0.9481341966568739,0.9499686049769677,0.9576767332872139
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,survey_weighted,avg_set_size,10,1.429652918080495,0.0174967078660552,1.4063898811752766,1.4214724015742273,1.4276650417356258,1.4341710694925272,1.4708444511015952
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,survey_weighted,singleton_rate,10,0.5703470819195049,0.017496707866055203,0.5291555488984048,0.5658289305074728,0.5723349582643741,0.5785275984257727,0.5936101188247234
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,survey_weighted,ambiguous_rate,10,0.4296529180804951,0.0174967078660552,0.40638988117527663,0.4214724015742272,0.4276650417356259,0.43417106949252715,0.47084445110159523
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,survey_weighted,singleton_accuracy,10,0.9100931890516282,0.004458776973414689,0.904203955437352,0.9087248336798628,0.90932688018149,0.9118217537690172,0.9200173431028087
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,survey_weighted,class0_coverage,10,0.9620047761342285,0.006826281629443786,0.9518140204786067,0.9583689956874074,0.9641400889006614,0.9651948012979166,0.9744594773568195
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,survey_weighted,class1_coverage,10,0.9282728463608472,0.007314811476180775,0.9172546050301937,0.9228733057187883,0.9289302949120943,0.9325154948806323,0.9424668551228266
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,survey_weighted,class0_avg_set_size,10,1.3702655224362423,0.015987322336346615,1.3436604474832172,1.359000933291394,1.3719774602885546,1.3784652840434073,1.3940970871375478
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,survey_weighted,class1_avg_set_size,10,1.5203055984367553,0.031721361645209264,1.4780648843881792,1.5036724628149716,1.522527081491337,1.5307939923992087,1.5926393433664285
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,survey_weighted,class0_singleton_accuracy,10,0.9396244990044915,0.011222090402768354,0.9208549625829209,0.9340489757760662,0.9441225372605009,0.9447596062281625,0.9580577162200324
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,survey_weighted,class1_singleton_accuracy,10,0.8497478282072736,0.018644458423341666,0.8332153372658463,0.8363057949014807,0.841942623467262,0.8598435924413625,0.8881746335808872
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,unweighted,coverage,10,0.9500173333333333,0.0039771597285214325,0.9450933333333333,0.9486300000000001,0.9494,0.9511866666666666,0.9591333333333333
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,unweighted,avg_set_size,10,1.4330013333333333,0.017629933523680214,1.4111066666666667,1.4263,1.4304000000000001,1.4370233333333333,1.47524
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,unweighted,singleton_rate,10,0.5669986666666667,0.017629933523680193,0.52476,0.5629766666666667,0.5696,0.5737,0.5888933333333334
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,unweighted,ambiguous_rate,10,0.43300133333333335,0.01762993352368019,0.4111066666666667,0.4263,0.4304,0.4370233333333333,0.47524
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,unweighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,unweighted,singleton_accuracy,10,0.9119698167649052,0.004454157850337202,0.9067629678266579,0.9100068051115101,0.9113761194001688,0.9133005616615235,0.9221231293035547
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,unweighted,class0_coverage,10,0.9591597292105021,0.007228020994895501,0.9483121397859299,0.9558480468392645,0.9613370231451834,0.9621946756929832,0.9726237306742292
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,unweighted,class1_coverage,10,0.9372362194654047,0.006326353364215054,0.9273244660442512,0.9326080700856887,0.9378756874280598,0.9412089141833995,0.9488425629875943
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,unweighted,class0_avg_set_size,10,1.3806879516970085,0.015222595562853394,1.35429054981246,1.3709747507089927,1.3827989205013265,1.3883908151129813,1.4023648339584667
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,unweighted,class1_avg_set_size,10,1.5061356951016756,0.0326157583754884,1.4625591507865456,1.4905998209489706,1.509208338662233,1.5162664663000383,1.5799654687300166
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,unweighted,class0_singleton_accuracy,10,0.9340143981181587,0.012075415963261272,0.9136657609735563,0.9288072243445384,0.9386052858489486,0.9390091315395115,0.9543478260869566
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.05,marginal,unweighted,class1_singleton_accuracy,10,0.8722665187780609,0.016016738375600272,0.8573490648926824,0.8602710121073807,0.8658916938347411,0.8821405273539076,0.9036086511235617
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.1,label_conditional,survey_weighted,coverage,10,0.903328034980382,0.006880003290511476,0.888969394291107,0.9003635933760628,0.9046357733471884,0.9072282695740967,0.9112371051913315
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.1,label_conditional,survey_weighted,avg_set_size,10,1.2685955247026068,0.02372718313335813,1.223072578766687,1.2558067977038998,1.2733489387394454,1.279266544245665,1.301058641176892
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.1,label_conditional,survey_weighted,singleton_rate,10,0.7314044752973932,0.023727183133358087,0.698941358823108,0.7207334557543351,0.7266510612605546,0.7441932022961002,0.776927421233313
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.1,label_conditional,survey_weighted,ambiguous_rate,10,0.2685955247026069,0.023727183133358098,0.22307257876668696,0.2558067977038998,0.27334893873944544,0.2792665442456649,0.301058641176892
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.1,label_conditional,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.1,label_conditional,survey_weighted,singleton_accuracy,10,0.8679696600040747,0.005105623801752647,0.8570901184918401,0.865962618669976,0.8688751629485426,0.8716018498195471,0.8737345422339056
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.1,label_conditional,survey_weighted,class0_coverage,10,0.9053156842619343,0.0069529268169247396,0.8935044160617173,0.9012909841154219,0.9048550811611717,0.9088540588863413,0.9176948737262952
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.1,label_conditional,survey_weighted,class1_coverage,10,0.9002939612846733,0.013217968043503928,0.8820468499612885,0.8913568875103728,0.9006136986716778,0.911766285300388,0.9195684524514621
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.1,label_conditional,survey_weighted,class0_avg_set_size,10,1.253557723348426,0.026841751255876917,1.2083907242010115,1.2339594939118774,1.2566414753867674,1.2709655323692772,1.2936310622552956
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.1,label_conditional,survey_weighted,class1_avg_set_size,10,1.2915501766894955,0.022323314999828668,1.2454838910416357,1.2828225969233569,1.2925586035164796,1.3096826538519004,1.3160769277665798
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.1,label_conditional,survey_weighted,class0_singleton_accuracy,10,0.8730950469515466,0.008889971353293545,0.8634704088823567,0.8669519069900464,0.87161253525568,0.8743977987738699,0.8926251030613055
cpi_constant_2018usd,lightgbm,isotonic,ood_test,0.1,label_conditional,survey_weighted,class1_singleton_accuracy,10,0.859435245292832,0.01667561151395888,0.8294974570762813,0.8502486580604064,0.8580252766514205,0.8725076302651035,0.8830262564304228
